date,demand,year,month,month_name,day,day_name
2011-09-05,0.0,2011,9,September,05,Monday
2011-09-06,454.0,2011,9,September,06,Tuesday
2011-09-07,138.0,2011,9,September,07,Wednesday
2011-09-08,0.0,2011,9,September,08,Thursday
2011-09-09,484.0,2011,9,September,09,Friday
2011-09-10,748.0,2011,9,September,10,Saturday
2011-09-11,133.0,2011,9,September,11,Sunday
2011-09-12,1210.0,2011,9,September,12,Monday
2011-09-13,122.0,2011,9,September,13,Tuesday
2011-09-14,4680.0,2011,9,September,14,Wednesday
2011-09-15,698.0,2011,9,September,15,Thursday
2011-09-16,153.0,2011,9,September,16,Friday
2011-09-17,163.0,2011,9,September,17,Saturday
2011-09-18,795.0,2011,9,September,18,Sunday
2011-09-19,391.0,2011,9,September,19,Monday
2011-09-20,434.0,2011,9,September,20,Tuesday
2011-09-21,1318.0,2011,9,September,21,Wednesday
2011-09-22,1259.0,2011,9,September,22,Thursday
2011-09-23,85.0,2011,9,September,23,Friday
2011-09-24,259.0,2011,9,September,24,Saturday
2011-09-25,75.0,2011,9,September,25,Sunday
2011-09-26,2765.0,2011,9,September,26,Monday
2011-09-27,0.0,2011,9,September,27,Tuesday
2011-09-28,1107.0,2011,9,September,28,Wednesday
2011-09-29,1739.0,2011,9,September,29,Thursday
2011-09-30,54.0,2011,9,September,30,Friday
2011-10-01,939.0,2011,10,October,01,Saturday
2011-10-02,0.0,2011,10,October,02,Sunday
2011-10-03,0.0,2011,10,October,03,Monday
2011-10-04,888.0,2011,10,October,04,Tuesday
2011-10-05,255.0,2011,10,October,05,Wednesday
2011-10-06,0.0,2011,10,October,06,Thursday
2011-10-07,674.0,2011,10,October,07,Friday
2011-10-08,143.0,2011,10,October,08,Saturday
2011-10-09,834.0,2011,10,October,09,Sunday
2011-10-10,1263.0,2011,10,October,10,Monday
2011-10-11,102.0,2011,10,October,11,Tuesday
2011-10-12,594.0,2011,10,October,12,Wednesday
2011-10-13,931.0,2011,10,October,13,Thursday
2011-10-14,80.0,2011,10,October,14,Friday
2011-10-15,84.0,2011,10,October,15,Saturday
2011-10-16,477.0,2011,10,October,16,Sunday
2011-10-17,158.0,2011,10,October,17,Monday
2011-10-18,164.0,2011,10,October,18,Tuesday
2011-10-19,3353.0,2011,10,October,19,Wednesday
2011-10-20,343.0,2011,10,October,20,Thursday
2011-10-21,147.0,2011,10,October,21,Friday
2011-10-22,325.0,2011,10,October,22,Saturday
2011-10-23,1821.0,2011,10,October,23,Sunday
2011-10-24,332.0,2011,10,October,24,Monday
2011-10-25,607.0,2011,10,October,25,Tuesday
2011-10-26,860.0,2011,10,October,26,Wednesday
2011-10-27,474.0,2011,10,October,27,Thursday
2011-10-28,202.0,2011,10,October,28,Friday
2011-10-29,316.0,2011,10,October,29,Saturday
2011-10-30,685.0,2011,10,October,30,Sunday
2011-10-31,160.0,2011,10,October,31,Monday
2011-11-01,244.0,2011,11,November,01,Tuesday
2011-11-02,1243.0,2011,11,November,02,Wednesday
2011-11-03,153.0,2011,11,November,03,Thursday
2011-11-04,813.0,2011,11,November,04,Friday
2011-11-05,0.0,2011,11,November,05,Saturday
2011-11-06,543.0,2011,11,November,06,Sunday
2011-11-07,0.0,2011,11,November,07,Monday
2011-11-08,127.0,2011,11,November,08,Tuesday
2011-11-09,642.0,2011,11,November,09,Wednesday
2011-11-10,2606.0,2011,11,November,10,Thursday
2011-11-11,226.0,2011,11,November,11,Friday
2011-11-12,1340.0,2011,11,November,12,Saturday
2011-11-13,1394.0,2011,11,November,13,Sunday
2011-11-14,187.0,2011,11,November,14,Monday
2011-11-15,663.0,2011,11,November,15,Tuesday
2011-11-16,1044.0,2011,11,November,16,Wednesday
2011-11-17,534.0,2011,11,November,17,Thursday
2011-11-18,0.0,2011,11,November,18,Friday
2011-11-19,694.0,2011,11,November,19,Saturday
2011-11-20,77.0,2011,11,November,20,Sunday
2011-11-21,0.0,2011,11,November,21,Monday
2011-11-22,1936.0,2011,11,November,22,Tuesday
2011-11-23,90.0,2011,11,November,23,Wednesday
2011-11-24,289.0,2011,11,November,24,Thursday
2011-11-25,188.0,2011,11,November,25,Friday
2011-11-26,2474.0,2011,11,November,26,Saturday
2011-11-27,279.0,2011,11,November,27,Sunday
2011-11-28,595.0,2011,11,November,28,Monday
2011-11-29,428.0,2011,11,November,29,Tuesday
2011-11-30,236.0,2011,11,November,30,Wednesday
2011-12-01,124.0,2011,12,December,01,Thursday
2011-12-02,52.0,2011,12,December,02,Friday
2011-12-03,243.0,2011,12,December,03,Saturday
2011-12-04,586.0,2011,12,December,04,Sunday
2011-12-05,641.0,2011,12,December,05,Monday
2011-12-06,2098.0,2011,12,December,06,Tuesday
2011-12-07,1828.0,2011,12,December,07,Wednesday
2011-12-08,495.0,2011,12,December,08,Thursday
2011-12-09,2720.0,2011,12,December,09,Friday
2011-12-10,262.0,2011,12,December,10,Saturday
2011-12-11,107.0,2011,12,December,11,Sunday
2011-12-12,6676.0,2011,12,December,12,Monday
2011-12-13,794.0,2011,12,December,13,Tuesday
2011-12-14,110.0,2011,12,December,14,Wednesday
2011-12-15,207.0,2011,12,December,15,Thursday
2011-12-16,1982.0,2011,12,December,16,Friday
2011-12-17,0.0,2011,12,December,17,Saturday
2011-12-18,533.0,2011,12,December,18,Sunday
2011-12-19,234.0,2011,12,December,19,Monday
2011-12-20,2424.0,2011,12,December,20,Tuesday
2011-12-21,204.0,2011,12,December,21,Wednesday
2011-12-22,234.0,2011,12,December,22,Thursday
2011-12-23,2571.0,2011,12,December,23,Friday
2011-12-24,283.0,2011,12,December,24,Saturday
2011-12-25,552.0,2011,12,December,25,Sunday
2011-12-26,514.0,2011,12,December,26,Monday
2011-12-27,175.0,2011,12,December,27,Tuesday
2011-12-28,116.0,2011,12,December,28,Wednesday
2011-12-29,1003.0,2011,12,December,29,Thursday
2011-12-30,405.0,2011,12,December,30,Friday
2011-12-31,88.0,2011,12,December,31,Saturday
2012-01-01,1686.0,2012,1,January,01,Sunday
2012-01-02,81.0,2012,1,January,02,Monday
2012-01-03,538.0,2012,1,January,03,Tuesday
2012-01-04,65.0,2012,1,January,04,Wednesday
2012-01-05,0.0,2012,1,January,05,Thursday
2012-01-06,742.0,2012,1,January,06,Friday
2012-01-07,1549.0,2012,1,January,07,Saturday
2012-01-08,607.0,2012,1,January,08,Sunday
2012-01-09,425.0,2012,1,January,09,Monday
2012-01-10,709.0,2012,1,January,10,Tuesday
2012-01-11,1193.0,2012,1,January,11,Wednesday
2012-01-12,378.0,2012,1,January,12,Thursday
2012-01-13,207.0,2012,1,January,13,Friday
2012-01-14,720.0,2012,1,January,14,Saturday
2012-01-15,387.0,2012,1,January,15,Sunday
2012-01-16,267.0,2012,1,January,16,Monday
2012-01-17,468.0,2012,1,January,17,Tuesday
2012-01-18,582.0,2012,1,January,18,Wednesday
2012-01-19,841.0,2012,1,January,19,Thursday
2012-01-20,5853.0,2012,1,January,20,Friday
2012-01-21,1334.0,2012,1,January,21,Saturday
2012-01-22,0.0,2012,1,January,22,Sunday
2012-01-23,394.0,2012,1,January,23,Monday
2012-01-24,204.0,2012,1,January,24,Tuesday
2012-01-25,2611.0,2012,1,January,25,Wednesday
2012-01-26,0.0,2012,1,January,26,Thursday
2012-01-27,1001.0,2012,1,January,27,Friday
2012-01-28,0.0,2012,1,January,28,Saturday
2012-01-29,370.0,2012,1,January,29,Sunday
2012-01-30,1784.0,2012,1,January,30,Monday
2012-01-31,241.0,2012,1,January,31,Tuesday
2012-02-01,378.0,2012,2,February,01,Wednesday
2012-02-02,127.0,2012,2,February,02,Thursday
2012-02-03,1031.0,2012,2,February,03,Friday
2012-02-04,551.0,2012,2,February,04,Saturday
2012-02-05,102.0,2012,2,February,05,Sunday
2012-02-06,184.0,2012,2,February,06,Monday
2012-02-07,405.0,2012,2,February,07,Tuesday
2012-02-08,0.0,2012,2,February,08,Wednesday
2012-02-09,0.0,2012,2,February,09,Thursday
2012-02-10,0.0,2012,2,February,10,Friday
2012-02-11,567.0,2012,2,February,11,Saturday
2012-02-12,777.0,2012,2,February,12,Sunday
2012-02-13,1328.0,2012,2,February,13,Monday
2012-02-14,847.0,2012,2,February,14,Tuesday
2012-02-15,1287.0,2012,2,February,15,Wednesday
2012-02-16,240.0,2012,2,February,16,Thursday
2012-02-17,1111.0,2012,2,February,17,Friday
2012-02-18,2671.0,2012,2,February,18,Saturday
2012-02-19,308.0,2012,2,February,19,Sunday
2012-02-20,2255.0,2012,2,February,20,Monday
2012-02-21,791.0,2012,2,February,21,Tuesday
2012-02-22,436.0,2012,2,February,22,Wednesday
2012-02-23,244.0,2012,2,February,23,Thursday
2012-02-24,958.0,2012,2,February,24,Friday
2012-02-25,266.0,2012,2,February,25,Saturday
2012-02-26,832.0,2012,2,February,26,Sunday
2012-02-27,107.0,2012,2,February,27,Monday
2012-02-28,1077.0,2012,2,February,28,Tuesday
2012-02-29,348.0,2012,2,February,29,Wednesday
2012-03-01,337.0,2012,3,March,01,Thursday
2012-03-02,191.0,2012,3,March,02,Friday
2012-03-03,805.0,2012,3,March,03,Saturday
2012-03-04,145.0,2012,3,March,04,Sunday
2012-03-05,528.0,2012,3,March,05,Monday
2012-03-06,89.0,2012,3,March,06,Tuesday
2012-03-07,1679.0,2012,3,March,07,Wednesday
2012-03-08,1515.0,2012,3,March,08,Thursday
2012-03-09,1010.0,2012,3,March,09,Friday
2012-03-10,423.0,2012,3,March,10,Saturday
2012-03-11,533.0,2012,3,March,11,Sunday
2012-03-12,893.0,2012,3,March,12,Monday
2012-03-13,1826.0,2012,3,March,13,Tuesday
2012-03-14,0.0,2012,3,March,14,Wednesday
2012-03-15,1369.0,2012,3,March,15,Thursday
2012-03-16,463.0,2012,3,March,16,Friday
2012-03-17,708.0,2012,3,March,17,Saturday
2012-03-18,796.0,2012,3,March,18,Sunday
2012-03-19,131.0,2012,3,March,19,Monday
2012-03-20,402.0,2012,3,March,20,Tuesday
2012-03-21,679.0,2012,3,March,21,Wednesday
2012-03-22,197.0,2012,3,March,22,Thursday
2012-03-23,0.0,2012,3,March,23,Friday
2012-03-24,326.0,2012,3,March,24,Saturday
2012-03-25,245.0,2012,3,March,25,Sunday
2012-03-26,228.0,2012,3,March,26,Monday
2012-03-27,0.0,2012,3,March,27,Tuesday
2012-03-28,809.0,2012,3,March,28,Wednesday
2012-03-29,3604.0,2012,3,March,29,Thursday
2012-03-30,391.0,2012,3,March,30,Friday
2012-03-31,48.0,2012,3,March,31,Saturday
2012-04-01,992.0,2012,4,April,01,Sunday
2012-04-02,47.0,2012,4,April,02,Monday
2012-04-03,325.0,2012,4,April,03,Tuesday
2012-04-04,117.0,2012,4,April,04,Wednesday
2012-04-05,597.0,2012,4,April,05,Thursday
2012-04-06,459.0,2012,4,April,06,Friday
2012-04-07,9632.0,2012,4,April,07,Saturday
2012-04-08,338.0,2012,4,April,08,Sunday
2012-04-09,175.0,2012,4,April,09,Monday
2012-04-10,0.0,2012,4,April,10,Tuesday
2012-04-11,1157.0,2012,4,April,11,Wednesday
2012-04-12,923.0,2012,4,April,12,Thursday
2012-04-13,698.0,2012,4,April,13,Friday
2012-04-14,384.0,2012,4,April,14,Saturday
2012-04-15,0.0,2012,4,April,15,Sunday
2012-04-16,0.0,2012,4,April,16,Monday
2012-04-17,226.0,2012,4,April,17,Tuesday
2012-04-18,526.0,2012,4,April,18,Wednesday
2012-04-19,339.0,2012,4,April,19,Thursday
2012-04-20,333.0,2012,4,April,20,Friday
2012-04-21,308.0,2012,4,April,21,Saturday
2012-04-22,209.0,2012,4,April,22,Sunday
2012-04-23,402.0,2012,4,April,23,Monday
2012-04-24,206.0,2012,4,April,24,Tuesday
2012-04-25,284.0,2012,4,April,25,Wednesday
2012-04-26,1279.0,2012,4,April,26,Thursday
2012-04-27,408.0,2012,4,April,27,Friday
2012-04-28,454.0,2012,4,April,28,Saturday
2012-04-29,736.0,2012,4,April,29,Sunday
2012-04-30,763.0,2012,4,April,30,Monday
2012-05-01,107.0,2012,5,May,01,Tuesday
2012-05-02,961.0,2012,5,May,02,Wednesday
2012-05-03,102.0,2012,5,May,03,Thursday
2012-05-04,699.0,2012,5,May,04,Friday
2012-05-05,1582.0,2012,5,May,05,Saturday
2012-05-06,567.0,2012,5,May,06,Sunday
2012-05-07,1761.0,2012,5,May,07,Monday
2012-05-08,0.0,2012,5,May,08,Tuesday
2012-05-09,0.0,2012,5,May,09,Wednesday
2012-05-10,124.0,2012,5,May,10,Thursday
2012-05-11,261.0,2012,5,May,11,Friday
2012-05-12,0.0,2012,5,May,12,Saturday
2012-05-13,250.0,2012,5,May,13,Sunday
2012-05-14,1167.0,2012,5,May,14,Monday
2012-05-15,2268.0,2012,5,May,15,Tuesday
2012-05-16,92.0,2012,5,May,16,Wednesday
2012-05-17,715.0,2012,5,May,17,Thursday
2012-05-18,1819.0,2012,5,May,18,Friday
2012-05-19,319.0,2012,5,May,19,Saturday
2012-05-20,1607.0,2012,5,May,20,Sunday
2012-05-21,1045.0,2012,5,May,21,Monday
2012-05-22,556.0,2012,5,May,22,Tuesday
2012-05-23,321.0,2012,5,May,23,Wednesday
2012-05-24,2348.0,2012,5,May,24,Thursday
2012-05-25,0.0,2012,5,May,25,Friday
2012-05-26,659.0,2012,5,May,26,Saturday
2012-05-27,71.0,2012,5,May,27,Sunday
2012-05-28,337.0,2012,5,May,28,Monday
2012-05-29,1293.0,2012,5,May,29,Tuesday
2012-05-30,1209.0,2012,5,May,30,Wednesday
2012-05-31,1676.0,2012,5,May,31,Thursday
2012-06-01,3255.0,2012,6,June,01,Friday
2012-06-02,827.0,2012,6,June,02,Saturday
2012-06-03,165.0,2012,6,June,03,Sunday
2012-06-04,0.0,2012,6,June,04,Monday
2012-06-05,525.0,2012,6,June,05,Tuesday
2012-06-06,82.0,2012,6,June,06,Wednesday
2012-06-07,1789.0,2012,6,June,07,Thursday
2012-06-08,678.0,2012,6,June,08,Friday
2012-06-09,593.0,2012,6,June,09,Saturday
2012-06-10,364.0,2012,6,June,10,Sunday
2012-06-11,316.0,2012,6,June,11,Monday
2012-06-12,359.0,2012,6,June,12,Tuesday
2012-06-13,1345.0,2012,6,June,13,Wednesday
2012-06-14,626.0,2012,6,June,14,Thursday
2012-06-15,104.0,2012,6,June,15,Friday
2012-06-16,291.0,2012,6,June,16,Saturday
2012-06-17,645.0,2012,6,June,17,Sunday
2012-06-18,786.0,2012,6,June,18,Monday
2012-06-19,963.0,2012,6,June,19,Tuesday
2012-06-20,493.0,2012,6,June,20,Wednesday
2012-06-21,632.0,2012,6,June,21,Thursday
2012-06-22,643.0,2012,6,June,22,Friday
2012-06-23,1399.0,2012,6,June,23,Saturday
2012-06-24,571.0,2012,6,June,24,Sunday
2012-06-25,115.0,2012,6,June,25,Monday
2012-06-26,588.0,2012,6,June,26,Tuesday
2012-06-27,1027.0,2012,6,June,27,Wednesday
2012-06-28,156.0,2012,6,June,28,Thursday
2012-06-29,78.0,2012,6,June,29,Friday
2012-06-30,566.0,2012,6,June,30,Saturday
2012-07-01,4379.0,2012,7,July,01,Sunday
2012-07-02,1352.0,2012,7,July,02,Monday
2012-07-03,1111.0,2012,7,July,03,Tuesday
2012-07-04,1021.0,2012,7,July,04,Wednesday
2012-07-05,1387.0,2012,7,July,05,Thursday
2012-07-06,546.0,2012,7,July,06,Friday
2012-07-07,0.0,2012,7,July,07,Saturday
2012-07-08,5112.0,2012,7,July,08,Sunday
2012-07-09,998.0,2012,7,July,09,Monday
2012-07-10,2355.0,2012,7,July,10,Tuesday
2012-07-11,437.0,2012,7,July,11,Wednesday
2012-07-12,581.0,2012,7,July,12,Thursday
2012-07-13,1717.0,2012,7,July,13,Friday
2012-07-14,585.0,2012,7,July,14,Saturday
2012-07-15,90.0,2012,7,July,15,Sunday
2012-07-16,1125.0,2012,7,July,16,Monday
2012-07-17,504.0,2012,7,July,17,Tuesday
2012-07-18,760.0,2012,7,July,18,Wednesday
2012-07-19,206.0,2012,7,July,19,Thursday
2012-07-20,1003.0,2012,7,July,20,Friday
2012-07-21,0.0,2012,7,July,21,Saturday
2012-07-22,244.0,2012,7,July,22,Sunday
2012-07-23,101.0,2012,7,July,23,Monday
2012-07-24,3020.0,2012,7,July,24,Tuesday
2012-07-25,249.0,2012,7,July,25,Wednesday
2012-07-26,157.0,2012,7,July,26,Thursday
2012-07-27,285.0,2012,7,July,27,Friday
2012-07-28,421.0,2012,7,July,28,Saturday
2012-07-29,307.0,2012,7,July,29,Sunday
2012-07-30,0.0,2012,7,July,30,Monday
2012-07-31,341.0,2012,7,July,31,Tuesday
2012-08-01,371.0,2012,8,August,01,Wednesday
2012-08-02,0.0,2012,8,August,02,Thursday
2012-08-03,114.0,2012,8,August,03,Friday
2012-08-04,1009.0,2012,8,August,04,Saturday
2012-08-05,1765.0,2012,8,August,05,Sunday
2012-08-06,1125.0,2012,8,August,06,Monday
2012-08-07,0.0,2012,8,August,07,Tuesday
2012-08-08,569.0,2012,8,August,08,Wednesday
2012-08-09,3230.0,2012,8,August,09,Thursday
2012-08-10,0.0,2012,8,August,10,Friday
2012-08-11,644.0,2012,8,August,11,Saturday
2012-08-12,477.0,2012,8,August,12,Sunday
2012-08-13,348.0,2012,8,August,13,Monday
2012-08-14,705.0,2012,8,August,14,Tuesday
2012-08-15,477.0,2012,8,August,15,Wednesday
2012-08-16,329.0,2012,8,August,16,Thursday
2012-08-17,0.0,2012,8,August,17,Friday
2012-08-18,85.0,2012,8,August,18,Saturday
2012-08-19,0.0,2012,8,August,19,Sunday
2012-08-20,620.0,2012,8,August,20,Monday
2012-08-21,351.0,2012,8,August,21,Tuesday
2012-08-22,900.0,2012,8,August,22,Wednesday
2012-08-23,851.0,2012,8,August,23,Thursday
2012-08-24,203.0,2012,8,August,24,Friday
2012-08-25,755.0,2012,8,August,25,Saturday
2012-08-26,1496.0,2012,8,August,26,Sunday
2012-08-27,118.0,2012,8,August,27,Monday
2012-08-28,345.0,2012,8,August,28,Tuesday
2012-08-29,74.0,2012,8,August,29,Wednesday
2012-08-30,250.0,2012,8,August,30,Thursday
2012-08-31,278.0,2012,8,August,31,Friday
2012-09-01,565.0,2012,9,September,01,Saturday
2012-09-02,373.0,2012,9,September,02,Sunday
2012-09-03,1745.0,2012,9,September,03,Monday
2012-09-04,0.0,2012,9,September,04,Tuesday
2012-09-05,599.0,2012,9,September,05,Wednesday
2012-09-06,1257.0,2012,9,September,06,Thursday
2012-09-07,246.0,2012,9,September,07,Friday
2012-09-08,2177.0,2012,9,September,08,Saturday
2012-09-09,878.0,2012,9,September,09,Sunday
2012-09-10,298.0,2012,9,September,10,Monday
2012-09-11,1049.0,2012,9,September,11,Tuesday
2012-09-12,159.0,2012,9,September,12,Wednesday
2012-09-13,0.0,2012,9,September,13,Thursday
2012-09-14,0.0,2012,9,September,14,Friday
2012-09-15,136.0,2012,9,September,15,Saturday
2012-09-16,178.0,2012,9,September,16,Sunday
2012-09-17,806.0,2012,9,September,17,Monday
2012-09-18,286.0,2012,9,September,18,Tuesday
2012-09-19,819.0,2012,9,September,19,Wednesday
2012-09-20,293.0,2012,9,September,20,Thursday
2012-09-21,652.0,2012,9,September,21,Friday
2012-09-22,698.0,2012,9,September,22,Saturday
2012-09-23,267.0,2012,9,September,23,Sunday
2012-09-24,0.0,2012,9,September,24,Monday
2012-09-25,291.0,2012,9,September,25,Tuesday
2012-09-26,1011.0,2012,9,September,26,Wednesday
2012-09-27,134.0,2012,9,September,27,Thursday
2012-09-28,313.0,2012,9,September,28,Friday
2012-09-29,2081.0,2012,9,September,29,Saturday
2012-09-30,1318.0,2012,9,September,30,Sunday
2012-10-01,436.0,2012,10,October,01,Monday
2012-10-02,454.0,2012,10,October,02,Tuesday
2012-10-03,2067.0,2012,10,October,03,Wednesday
2012-10-04,163.0,2012,10,October,04,Thursday
2012-10-05,452.0,2012,10,October,05,Friday
2012-10-06,2080.0,2012,10,October,06,Saturday
2012-10-07,775.0,2012,10,October,07,Sunday
2012-10-08,1821.0,2012,10,October,08,Monday
2012-10-09,1016.0,2012,10,October,09,Tuesday
2012-10-10,2036.0,2012,10,October,10,Wednesday
2012-10-11,589.0,2012,10,October,11,Thursday
2012-10-12,119.0,2012,10,October,12,Friday
2012-10-13,124.0,2012,10,October,13,Saturday
2012-10-14,0.0,2012,10,October,14,Sunday
2012-10-15,610.0,2012,10,October,15,Monday
2012-10-16,104.0,2012,10,October,16,Tuesday
2012-10-17,126.0,2012,10,October,17,Wednesday
2012-10-18,2668.0,2012,10,October,18,Thursday
2012-10-19,326.0,2012,10,October,19,Friday
2012-10-20,3588.0,2012,10,October,20,Saturday
2012-10-21,757.0,2012,10,October,21,Sunday
2012-10-22,1522.0,2012,10,October,22,Monday
2012-10-23,178.0,2012,10,October,23,Tuesday
2012-10-24,211.0,2012,10,October,24,Wednesday
2012-10-25,169.0,2012,10,October,25,Thursday
2012-10-26,1185.0,2012,10,October,26,Friday
2012-10-27,291.0,2012,10,October,27,Saturday
2012-10-28,600.0,2012,10,October,28,Sunday
2012-10-29,856.0,2012,10,October,29,Monday
2012-10-30,23.0,2012,10,October,30,Tuesday
2012-10-31,2710.0,2012,10,October,31,Wednesday
2012-11-01,177.0,2012,11,November,01,Thursday
2012-11-02,435.0,2012,11,November,02,Friday
2012-11-03,1221.0,2012,11,November,03,Saturday
2012-11-04,2420.0,2012,11,November,04,Sunday
2012-11-05,1566.0,2012,11,November,05,Monday
2012-11-06,411.0,2012,11,November,06,Tuesday
2012-11-07,0.0,2012,11,November,07,Wednesday
2012-11-08,681.0,2012,11,November,08,Thursday
2012-11-09,260.0,2012,11,November,09,Friday
2012-11-10,754.0,2012,11,November,10,Saturday
2012-11-11,563.0,2012,11,November,11,Sunday
2012-11-12,565.0,2012,11,November,12,Monday
2012-11-13,323.0,2012,11,November,13,Tuesday
2012-11-14,670.0,2012,11,November,14,Wednesday
2012-11-15,432.0,2012,11,November,15,Thursday
2012-11-16,76.0,2012,11,November,16,Friday
2012-11-17,2652.0,2012,11,November,17,Saturday
2012-11-18,371.0,2012,11,November,18,Sunday
2012-11-19,174.0,2012,11,November,19,Monday
2012-11-20,61.0,2012,11,November,20,Tuesday
2012-11-21,1799.0,2012,11,November,21,Wednesday
2012-11-22,787.0,2012,11,November,22,Thursday
2012-11-23,386.0,2012,11,November,23,Friday
2012-11-24,223.0,2012,11,November,24,Saturday
2012-11-25,1164.0,2012,11,November,25,Sunday
2012-11-26,412.0,2012,11,November,26,Monday
2012-11-27,1138.0,2012,11,November,27,Tuesday
2012-11-28,582.0,2012,11,November,28,Wednesday
2012-11-29,653.0,2012,11,November,29,Thursday
2012-11-30,0.0,2012,11,November,30,Friday
2012-12-01,135.0,2012,12,December,01,Saturday
2012-12-02,837.0,2012,12,December,02,Sunday
2012-12-03,596.0,2012,12,December,03,Monday
2012-12-04,91.0,2012,12,December,04,Tuesday
2012-12-05,124.0,2012,12,December,05,Wednesday
2012-12-06,2047.0,2012,12,December,06,Thursday
2012-12-07,205.0,2012,12,December,07,Friday
2012-12-08,439.0,2012,12,December,08,Saturday
2012-12-09,447.0,2012,12,December,09,Sunday
2012-12-10,2571.0,2012,12,December,10,Monday
2012-12-11,693.0,2012,12,December,11,Tuesday
2012-12-12,758.0,2012,12,December,12,Wednesday
2012-12-13,0.0,2012,12,December,13,Thursday
2012-12-14,659.0,2012,12,December,14,Friday
2012-12-15,1473.0,2012,12,December,15,Saturday
2012-12-16,1013.0,2012,12,December,16,Sunday
2012-12-17,0.0,2012,12,December,17,Monday
2012-12-18,43.0,2012,12,December,18,Tuesday
2012-12-19,1798.0,2012,12,December,19,Wednesday
2012-12-20,1013.0,2012,12,December,20,Thursday
2012-12-21,25.0,2012,12,December,21,Friday
2012-12-22,344.0,2012,12,December,22,Saturday
2012-12-23,506.0,2012,12,December,23,Sunday
2012-12-24,464.0,2012,12,December,24,Monday
2012-12-25,538.0,2012,12,December,25,Tuesday
2012-12-26,454.0,2012,12,December,26,Wednesday
2012-12-27,747.0,2012,12,December,27,Thursday
2012-12-28,432.0,2012,12,December,28,Friday
2012-12-29,3112.0,2012,12,December,29,Saturday
2012-12-30,77.0,2012,12,December,30,Sunday
2012-12-31,145.0,2012,12,December,31,Monday
2013-01-01,350.0,2013,1,January,01,Tuesday
2013-01-02,940.0,2013,1,January,02,Wednesday
2013-01-03,0.0,2013,1,January,03,Thursday
2013-01-04,147.0,2013,1,January,04,Friday
2013-01-05,1096.0,2013,1,January,05,Saturday
2013-01-06,658.0,2013,1,January,06,Sunday
2013-01-07,392.0,2013,1,January,07,Monday
2013-01-08,545.0,2013,1,January,08,Tuesday
2013-01-09,92.0,2013,1,January,09,Wednesday
2013-01-10,455.0,2013,1,January,10,Thursday
2013-01-11,116.0,2013,1,January,11,Friday
2013-01-12,1208.0,2013,1,January,12,Saturday
2013-01-13,1099.0,2013,1,January,13,Sunday
2013-01-14,192.0,2013,1,January,14,Monday
2013-01-15,228.0,2013,1,January,15,Tuesday
2013-01-16,2920.0,2013,1,January,16,Wednesday
2013-01-17,519.0,2013,1,January,17,Thursday
2013-01-18,418.0,2013,1,January,18,Friday
2013-01-19,1267.0,2013,1,January,19,Saturday
2013-01-20,538.0,2013,1,January,20,Sunday
2013-01-21,0.0,2013,1,January,21,Monday
2013-01-22,1495.0,2013,1,January,22,Tuesday
2013-01-23,97.0,2013,1,January,23,Wednesday
2013-01-24,375.0,2013,1,January,24,Thursday
2013-01-25,0.0,2013,1,January,25,Friday
2013-01-26,258.0,2013,1,January,26,Saturday
2013-01-27,189.0,2013,1,January,27,Sunday
2013-01-28,383.0,2013,1,January,28,Monday
2013-01-29,825.0,2013,1,January,29,Tuesday
2013-01-30,234.0,2013,1,January,30,Wednesday
2013-01-31,70.0,2013,1,January,31,Thursday
2013-02-01,303.0,2013,2,February,01,Friday
2013-02-02,439.0,2013,2,February,02,Saturday
2013-02-03,441.0,2013,2,February,03,Sunday
2013-02-04,773.0,2013,2,February,04,Monday
2013-02-05,1051.0,2013,2,February,05,Tuesday
2013-02-06,604.0,2013,2,February,06,Wednesday
2013-02-07,0.0,2013,2,February,07,Thursday
2013-02-08,589.0,2013,2,February,08,Friday
2013-02-09,580.0,2013,2,February,09,Saturday
2013-02-10,0.0,2013,2,February,10,Sunday
2013-02-11,123.0,2013,2,February,11,Monday
2013-02-12,0.0,2013,2,February,12,Tuesday
2013-02-13,0.0,2013,2,February,13,Wednesday
2013-02-14,534.0,2013,2,February,14,Thursday
2013-02-15,1461.0,2013,2,February,15,Friday
2013-02-16,66.0,2013,2,February,16,Saturday
2013-02-17,853.0,2013,2,February,17,Sunday
2013-02-18,351.0,2013,2,February,18,Monday
2013-02-19,1030.0,2013,2,February,19,Tuesday
2013-02-20,267.0,2013,2,February,20,Wednesday
2013-02-21,623.0,2013,2,February,21,Thursday
2013-02-22,631.0,2013,2,February,22,Friday
2013-02-23,883.0,2013,2,February,23,Saturday
2013-02-24,1136.0,2013,2,February,24,Sunday
2013-02-25,430.0,2013,2,February,25,Monday
2013-02-26,323.0,2013,2,February,26,Tuesday
2013-02-27,837.0,2013,2,February,27,Wednesday
2013-02-28,1460.0,2013,2,February,28,Thursday
2013-03-01,2648.0,2013,3,March,01,Friday
2013-03-02,304.0,2013,3,March,02,Saturday
2013-03-03,0.0,2013,3,March,03,Sunday
2013-03-04,2176.0,2013,3,March,04,Monday
2013-03-05,599.0,2013,3,March,05,Tuesday
2013-03-06,332.0,2013,3,March,06,Wednesday
2013-03-07,0.0,2013,3,March,07,Thursday
2013-03-08,243.0,2013,3,March,08,Friday
2013-03-09,525.0,2013,3,March,09,Saturday
2013-03-10,144.0,2013,3,March,10,Sunday
2013-03-11,154.0,2013,3,March,11,Monday
